starID,EDR3_source_id,RA,Dec,Gmag,Nobs,RefID,EDR3_source_id_alt,RA_alt,Dec_alt,Gmag_alt
18849,5543117571411294720,124.34442795872383,-35.93747189553596,16.926285,1.0,28.0,5543117571411294720,nan,nan,nan
18850,5543118743945341184,124.3450717073319,-35.880372273571496,15.438686,3.0,28.0,5543118743934511232,124.34490209557093,-35.88082071265344,19.636786
18851,5543118743945338752,124.34751295610114,-35.877478847401065,14.999148,1.0,28.0,5543118743945338752,nan,nan,nan
18852,5543118743945337728,124.3462278519091,-35.87340607581295,17.139679,2.0,28.0,5543118743945337728,nan,nan,nan
18856,5543118743945338752,124.34751295610114,-35.877478847401065,14.999148,1.0,28.0,5543118743945338752,nan,nan,nan
18857,5543111597119785216,124.34883403636474,-35.968289620853035,15.859148,1.0,28.0,5543111597119785216,nan,nan,nan
18858,5543119224981666688,124.34884385970062,-35.84744445241501,16.906008,1.0,28.0,5543119224981666688,nan,nan,nan
18861,5543118743945340416,124.34981530289782,-35.88426200637061,13.0747595,1.0,28.0,5543118743945340416,nan,nan,nan
18865,5543117988020276480,124.35437542828085,-35.901928582280895,16.405756,1.0,28.0,5543117988020276480,nan,nan,nan
18866,5543111631479516544,124.355489744714,-35.95569681758481,17.480001,1.0,28.0,5543111631479516544,nan,nan,nan
18867,5543117575714249344,124.35539939983558,-35.93737192563878,15.411381,1.0,28.0,5543117575714249344,nan,nan,nan
18869,5543117988031097600,124.35730513463608,-35.89777220234442,17.371746,1.0,28.0,5543117988031097600,nan,nan,nan
18874,5543117919311619328,124.36233656039086,-35.90031773146459,14.4246645,1.0,28.0,5543117919311619328,nan,nan,nan
18875,5543117610065128832,124.36151919366749,-35.927693585118284,nan,1.0,28.0,5543117610065128832,nan,nan,nan
18878,5543117610065128832,124.36151919366749,-35.927693585118284,nan,1.0,28.0,5543117610065128832,nan,nan,nan
18879,5543119568579032960,124.36471525463817,-35.803238537768216,15.424019,1.0,28.0,5543119568579032960,nan,nan,nan
18881,5543119156262189696,124.3658983149782,-35.86845460359379,14.90957,1.0,28.0,5543119156262189696,nan,nan,nan
18882,5543119568579037312,124.36591861836789,-35.82061874502379,15.41865,1.0,28.0,5543119568579037312,nan,nan,nan
18883,5543117610073982336,124.36642930796341,-35.932451931502754,16.324654,1.0,28.0,5543117610073982336,nan,nan,nan
18886,5543119259341396608,124.36791933134269,-35.83740514280364,16.418118,1.0,28.0,5543119259341396608,nan,nan,nan
18887,5543119568568108800,124.3683346983511,-35.808457513410026,20.607857,1.0,28.0,5543119568568108800,nan,nan,nan
18888,5543117953671352064,124.37004096236748,-35.89157883802496,13.249259,1.0,28.0,5543117953671352064,nan,nan,nan
18889,5543117953671352064,124.37004096236748,-35.89157883802496,13.249259,1.0,28.0,5543117953671352064,nan,nan,nan
18890,5543117541354736256,124.37270918204314,-35.93878884962406,17.719675,1.0,28.0,5543117541354736256,nan,nan,nan
18891,5543119156262185728,124.37233559708687,-35.861046703450434,16.502213,1.0,28.0,5543119156262185728,nan,nan,nan
18892,5543119259330484608,124.37372318523292,-35.83425781710996,17.251316,2.0,28.0,5543119259330485632,124.3729799613993,-35.83453581841538,19.322756
18894,5543119190621920384,124.37788887240141,-35.851485446747226,11.39606,1.0,28.0,5543119190621920384,nan,nan,nan
18896,5543114552057269248,124.37972690565368,-35.95587877222886,14.714831,1.0,28.0,5543114552057269248,nan,nan,nan
18897,5543119190621920384,124.37788887240141,-35.851485446747226,11.39606,1.0,28.0,5543119190621920384,nan,nan,nan
18899,5543117953671346560,124.3813564612679,-35.88649946400692,15.232895,1.0,28.0,5543117953671346560,nan,nan,nan
18900,5543119396780333696,124.38241645117846,-35.80743960951963,16.589254,1.0,28.0,5543119396780333696,nan,nan,nan
18901,5543117541354728320,124.38301388376846,-35.93409008058082,14.657762,1.0,28.0,5543117541354728320,nan,nan,nan
18904,5543117541354500352,124.3836370299124,-35.93830945396101,16.401844,1.0,28.0,5543117541354500352,nan,nan,nan
18909,5543118537786884736,124.39184887580717,-35.85108172773008,15.761041,1.0,28.0,5543118537786884736,nan,nan,nan
18911,5543118331628463744,124.39454658541108,-35.88256642058159,15.908293,1.0,28.0,5543118331628463744,nan,nan,nan
18912,5543118331628463744,124.39454658541108,-35.88256642058159,15.908293,1.0,28.0,5543118331628463744,nan,nan,nan
18914,5543119293690188800,124.39494334618712,-35.83298602014292,18.902597,1.0,28.0,5543119293690188800,nan,nan,nan
18915,5543118125470033920,124.39617590131053,-35.886078614030296,14.686282,1.0,28.0,5543118125470033920,nan,nan,nan
18916,5543117678793443584,124.39544199255653,-35.91937686366958,17.926172,1.0,28.0,5543117678793443584,nan,nan,nan
18920,5543118365988194560,124.40205641605262,-35.86828710761297,16.498655,1.0,28.0,5543118365988194560,nan,nan,nan
18921,5543114517697524736,124.40322471647984,-35.96645243610781,14.753732,1.0,28.0,5543114517697524736,nan,nan,nan
18922,5543118365988194560,124.40205641605262,-35.86828710761297,16.498655,1.0,28.0,5543118365988194560,nan,nan,nan
18924,5543118125470032384,124.40433567205518,-35.888691817602954,12.998181,1.0,28.0,5543118125470032384,nan,nan,nan
18925,5543118056750558080,124.40462181485213,-35.903265539861685,16.53823,1.0,28.0,5543118056750558080,nan,nan,nan
18926,5543117678793438592,124.405245217584,-35.91427949674615,12.93181,1.0,28.0,5543117678793438592,nan,nan,nan
18927,5543114689496206720,124.40523955666515,-35.936300730944765,17.261677,1.0,28.0,5543114689496206720,nan,nan,nan
18928,5543114723855940864,124.40718949895323,-35.92336037851609,16.222858,1.0,28.0,5543114723855940864,nan,nan,nan
18932,5543114655136466560,124.41040795257194,-35.93777320589934,15.715381,1.0,28.0,5543114655136466560,nan,nan,nan
18935,5543118572146608384,124.4131233093821,-35.835079760902765,16.764746,1.0,28.0,5543118572146608384,nan,nan,nan
18936,5543114410313400704,124.4194605418507,-35.96249893204244,10.004663,1.0,28.0,5543114410313400704,nan,nan,nan
18937,5543118262908974336,124.41619362894146,-35.867345283893705,14.279671,1.0,28.0,5543118262908974336,nan,nan,nan
18938,5543120835585999104,124.41733937836206,-35.80449852141396,17.068577,1.0,28.0,5543120835585999104,nan,nan,nan
18939,5543120805529592320,124.41730071127188,-35.81194450787936,13.146391,1.0,28.0,5543120805529592320,nan,nan,nan
18940,5543120839889555200,124.41555063488987,-35.79988896446596,9.802134,1.0,28.0,5543120839889555200,nan,nan,nan
18943,5543118091110285440,124.42194436022376,-35.888357794756416,15.556871,1.0,28.0,5543118091110285440,nan,nan,nan
18944,5543118086806152064,124.42272911577365,-35.89762782500214,13.693965,1.0,28.0,5543118086806152064,nan,nan,nan
18946,5543120083975083648,124.42475445401692,-35.8144922858994,12.974128,1.0,28.0,5543120083975083648,nan,nan,nan
18948,5543118091110285312,124.42495021072546,-35.8924642178525,18.213747,1.0,28.0,5543118091110285312,nan,nan,nan
18949,5543120083975083648,124.42475445401692,-35.8144922858994,12.974128,1.0,28.0,5543120083975083648,nan,nan,nan
18953,5543120083975080192,124.42734869438215,-35.809092338803076,16.026205,1.0,28.0,5543120083975080192,nan,nan,nan
18955,5543115028788690048,124.430205307696,-35.91860490518307,12.338472,1.0,28.0,5543115028788690048,nan,nan,nan
18956,5543114345898822272,124.43078820346899,-35.965772132698994,17.049757,1.0,28.0,5543114345898822272,nan,nan,nan
18957,5543114448978034688,124.43156639864043,-35.95757161530449,16.362713,1.0,28.0,5543114448978034688,nan,nan,nan
18959,5543119980895875200,124.43170084712402,-35.84235817386352,14.604842,1.0,28.0,5543119980895875200,nan,nan,nan
18960,5543115136172787072,124.43222199101486,-35.90485313807316,16.045256,1.0,28.0,5543115136172787072,nan,nan,nan
18964,5543114448978032640,124.43492729090016,-35.957297194139414,14.146467,1.0,28.0,5543114448978032640,nan,nan,nan
18965,5543115239251996160,124.43564370980512,-35.88873051719493,13.954492,1.0,28.0,5543115239251996160,nan,nan,nan
18966,5543115239251996160,124.43564370980512,-35.88873051719493,13.954492,1.0,28.0,5543115239251996160,nan,nan,nan
18970,5543118194189495168,124.43572670190368,-35.8871125617566,16.927534,1.0,28.0,5543118194189495168,nan,nan,nan
18971,5543118292964598400,124.43680173853548,-35.85257842937426,16.671392,1.0,28.0,5543118292964598400,nan,nan,nan
18972,5543120083975074816,124.43779022900556,-35.80781154232842,13.865942,1.0,28.0,5543120083975074816,nan,nan,nan
18973,5543118194189489536,124.43855633633862,-35.87823791496591,15.076533,1.0,28.0,5543118194189489536,nan,nan,nan
18974,5543120083975074816,124.43779022900556,-35.80781154232842,13.865942,1.0,28.0,5543120083975074816,nan,nan,nan
18975,5543120015255601152,124.44000631237651,-35.81874894981774,13.847926,1.0,28.0,5543120015255601152,nan,nan,nan
18976,5543120015255605888,124.44010303402428,-35.83172890444433,13.774823,1.0,28.0,5543120015255605888,nan,nan,nan
18983,5543120015255602432,124.44514874078267,-35.82835349857118,13.41966,1.0,28.0,5543120015255602432,nan,nan,nan
18984,5543120015255602432,124.44514874078267,-35.82835349857118,13.41966,1.0,28.0,5543120015255602432,nan,nan,nan
18985,5543120015255602432,124.44514874078267,-35.82835349857118,13.41966,1.0,28.0,5543120015255602432,nan,nan,nan
18986,5543115239251989120,124.44694378154081,-35.886799817697856,16.085691,1.0,28.0,5543115239251989120,nan,nan,nan
18987,5543120187057966208,124.4471969318855,-35.803238874746725,16.98166,1.0,28.0,5543120187057966208,nan,nan,nan
18988,5543119706017965440,124.44783544924883,-35.85234397975588,16.989635,1.0,28.0,5543119706017965440,nan,nan,nan
18989,5543115239251989760,124.44859175973103,-35.89054475992501,16.053194,1.0,28.0,5543115239251989760,nan,nan,nan
18990,5543118228549220352,124.44851255799074,-35.86645479605481,16.20984,1.0,28.0,5543118228549220352,nan,nan,nan
18993,5543119706017967232,124.44987192684208,-35.862541781879344,16.088442,1.0,28.0,5543119706017967232,nan,nan,nan
18996,5543114861294876032,124.45297164860416,-35.91567127234523,15.920981,1.0,28.0,5543114861294876032,nan,nan,nan
18997,5543114861294878464,124.45360396409389,-35.92611962564247,14.447062,1.0,28.0,5543114861294878464,nan,nan,nan
18998,5543115170532514688,124.4564962262146,-35.905118725869514,15.911852,1.0,28.0,5543115170532514688,nan,nan,nan
18999,5543114758215670144,124.4567631952944,-35.95189680998366,13.511282,1.0,28.0,5543114758215670144,nan,nan,nan
19000,5543115204892247424,124.45647077819716,-35.88880221387759,16.249748,1.0,28.0,5543115204892247424,nan,nan,nan
19001,5543114002301429248,124.4570888693605,-35.96333341859618,16.72039,1.0,28.0,5543114002301429248,nan,nan,nan
19006,5543115204881289856,124.45996095665852,-35.88769027339686,19.602488,1.0,28.0,5543115204881289856,nan,nan,nan
19007,5543115273611719424,124.46117208962467,-35.881320688567975,15.467991,1.0,28.0,5543115273611719424,nan,nan,nan
19008,5543115204881289856,124.45996095665852,-35.88769027339686,19.602488,1.0,28.0,5543115204881289856,nan,nan,nan
19010,5543116751080464768,124.46538682172502,-35.87382169608556,15.266485,1.0,28.0,5543116751080464768,nan,nan,nan
19011,5543116751080465920,124.46718579179617,-35.87748789025795,15.576364,1.0,28.0,5543116751080465920,nan,nan,nan
19012,5543115204892245632,124.46733661229374,-35.89638175414218,14.908505,1.0,28.0,5543115204892245632,nan,nan,nan
19015,5543120148390488320,124.4683321230228,-35.804006500831456,16.034477,1.0,28.0,5543120148390488320,nan,nan,nan
19016,5543119736073612672,124.46891605282524,-35.84442825567141,15.177153,1.0,28.0,5543119736073612672,nan,nan,nan
19019,5543116751080459904,124.46972916330431,-35.868612051911434,12.920677,1.0,28.0,5543116751080459904,nan,nan,nan
19020,5543114998733816704,124.46998254072737,-35.90339283879466,16.360144,1.0,28.0,5543114998733816704,nan,nan,nan
19023,5543114998733811968,124.47328398854629,-35.89522303860099,16.91444,1.0,28.0,5543114998733811968,nan,nan,nan
19026,5543114895645660928,124.4770718200672,-35.933071159850684,20.94963,1.0,28.0,5543114895645660928,nan,nan,nan
19027,5543119946536107008,124.4774033462372,-35.81069458051543,16.575977,1.0,28.0,5543119946536107008,nan,nan,nan
19028,5543116785429183104,124.47816936487355,-35.8657116842797,20.887936,1.0,28.0,5543116785429183104,nan,nan,nan
19030,5543120324493226496,124.4788914263733,-35.80330731211813,16.349985,1.0,28.0,5543120324493226496,nan,nan,nan
19033,5543119843456899968,124.47945940477176,-35.84161714596008,16.567694,1.0,28.0,5543119843456899968,nan,nan,nan
19034,5543114998733813120,124.4798806737619,-35.90623634421509,17.233189,1.0,28.0,5543114998733813120,nan,nan,nan
19037,5543114139740362368,124.48144059884915,-35.9345297173694,16.357958,2.0,28.0,5543114139740362368,nan,nan,nan
19038,5543114930014340096,124.48257682331283,-35.92034560554337,16.83185,1.0,28.0,5543114930014340096,nan,nan,nan
19039,5543114139740362368,124.48144059884915,-35.9345297173694,16.357958,2.0,28.0,5543114139740362368,nan,nan,nan
19040,5543114930014340096,124.48257682331283,-35.92034560554337,16.83185,1.0,28.0,5543114930014340096,nan,nan,nan
19043,5543116716720714880,124.48640419360547,-35.87101142444517,15.03126,2.0,28.0,5543116716720715648,124.48554761919091,-35.87117876105522,19.580107
19044,5543119877816628864,124.48625086124225,-35.8164017860964,16.75164,1.0,28.0,5543119877816628864,nan,nan,nan
19046,5543119877816627840,124.48858053783924,-35.81616823486571,16.524982,1.0,28.0,5543119877816627840,nan,nan,nan
19047,5543116884214888960,124.48910137000232,-35.85354036515472,16.526161,1.0,28.0,5543116884214888960,nan,nan,nan
19048,5543114174100095488,124.49106213742442,-35.92979824439971,14.512921,1.0,28.0,5543114174100095488,nan,nan,nan
19049,5543120324493221504,124.49062708736805,-35.806732081005165,13.245813,1.0,28.0,5543120324493221504,nan,nan,nan
19050,5543116407483076096,124.49216923737812,-35.897445151302534,16.509,1.0,28.0,5543116407483076096,nan,nan,nan
19051,5543116922879131136,124.49228368147024,-35.83285219894925,13.330235,1.0,28.0,5543116922879131136,nan,nan,nan
19052,5543116884214901376,124.49246591462398,-35.8436430010925,16.315638,1.0,28.0,5543116884214901376,nan,nan,nan
19053,5543116471897982848,124.4929530117813,-35.889752142791025,15.480067,1.0,28.0,5543116471897982848,nan,nan,nan
19055,5543114174100090112,124.4941900820008,-35.91982748898084,14.408939,1.0,28.0,5543114174100090112,nan,nan,nan
19060,5543113761783245312,124.49749224299478,-35.96636007406873,15.450268,1.0,28.0,5543113761783245312,nan,nan,nan
19061,3208454816242760448,79.88072701830689,-5.900075375700292,17.321432,1.0,28.0,3208454816242760448,nan,nan,nan
19062,3208442691551638656,79.9103172778923,-5.954514570683353,16.258787,1.0,28.0,3208442691551638656,nan,nan,nan
19063,3208441725182362496,79.91141163218224,-5.9819914669376795,19.008429,1.0,28.0,3208441725182362496,nan,nan,nan
19064,3208441935637393024,79.92892510951228,-5.961211957555636,17.702337,1.0,28.0,3208441935637393024,nan,nan,nan
19065,3208441484664178176,79.94592038237361,-5.995685519686587,18.496952,1.0,28.0,3208441484664178176,nan,nan,nan
19066,3208443103868493568,79.98085140897624,-5.976798658186708,13.65105,1.0,28.0,3208443103868493568,nan,nan,nan
19067,3208443516185348608,79.98237757599613,-5.93093439147402,15.1269655,1.0,28.0,3208443516185348608,nan,nan,nan
19068,3208443997221682816,79.98742822794432,-5.90525179150926,15.274023,1.0,28.0,3208443997221682816,nan,nan,nan
19069,3208438357928394752,79.99314000421055,-6.016725912162725,14.30007,1.0,28.0,3208438357928394752,nan,nan,nan
19070,3208438392288147840,80.00585066081327,-6.001469393744856,17.602184,1.0,28.0,3208438392288147840,nan,nan,nan
19071,3208440183290729856,80.0063913741461,-5.972417193021172,16.301798,1.0,28.0,3208440183290729856,nan,nan,nan
19072,3208443756703656832,80.02654241816161,-5.907567790735357,16.397345,1.0,28.0,3208443756703656832,nan,nan,nan
19073,3208443653624298496,80.02718869533706,-5.9366452532213945,16.503338,1.0,28.0,3208443653624298496,nan,nan,nan
19074,3208439049419364864,80.03642136684056,-6.008891940130219,15.090019,1.0,28.0,3208439049419364864,nan,nan,nan
19075,3208439839693345408,80.03798977700538,-5.998979359626741,16.141735,1.0,28.0,3208439839693345408,nan,nan,nan
19076,3208443791063247872,80.0455816778622,-5.908963493710404,14.929071,1.0,28.0,3208443791063247872,nan,nan,nan
19077,3208440625671152768,80.04628264997875,-5.9575678625229616,17.727457,1.0,28.0,3208440625671152768,nan,nan,nan
19078,3019781099114415488,93.14057844918294,-6.259683483512613,17.610567,1.0,28.0,3019781099114415488,nan,nan,nan
19079,3019876687907026944,93.14181743325672,-6.157324172008305,14.807548,1.0,28.0,3019876687907026944,nan,nan,nan
19080,3019875038639699584,93.14312520414019,-6.235171810418617,13.559042,1.0,28.0,3019875038639699584,nan,nan,nan
19081,3019876722266758400,93.1630275769127,-6.153831969415927,13.746743,2.0,28.0,3019876722266758400,nan,nan,nan
19082,3019875176078547072,93.16506002059748,-6.212416028329091,16.658812,1.0,28.0,3019875176078547072,nan,nan,nan
19083,3019875554035774336,93.17012847179686,-6.2017489301988515,15.844129,1.0,28.0,3019875554035774336,nan,nan,nan
19084,3019827720981968000,93.17774269733461,-6.281061728639205,15.456569,1.0,28.0,3019827720981968000,nan,nan,nan
19085,3019875485316186752,93.18796805195754,-6.207694765187515,13.327418,1.0,28.0,3019875485316186752,nan,nan,nan
19086,3019876447388851712,93.19239811112391,-6.17983446878647,11.987133,1.0,28.0,3019876447388851712,nan,nan,nan
19087,3019875691474610176,93.19502597227414,-6.1891146523399865,13.55582,1.0,28.0,3019875691474610176,nan,nan,nan
19088,3019875313517493504,93.20980014635568,-6.219856124391193,14.1195345,1.0,28.0,3019875313517493504,nan,nan,nan
19089,3019878371534183552,93.21248150216132,-6.125055079827196,16.195364,1.0,28.0,3019878371534183552,nan,nan,nan
19090,3019875446658465408,93.23378716705368,-6.190991822256449,11.954281,1.0,28.0,3019875446658465408,nan,nan,nan
19091,3019878577693159808,93.24245061323272,-6.1168764635281105,13.76648,1.0,28.0,3019878577693159808,nan,nan,nan
19092,3019877267724597376,93.25006025591111,-6.1542627161513614,13.516471,1.0,28.0,3019877267724597376,nan,nan,nan
19093,3019876894065437696,93.25706472421983,-6.185220035402313,14.092587,1.0,28.0,3019876894065437696,nan,nan,nan
19094,3019877370804012928,93.25740934018664,-6.13920922490455,16.686222,1.0,28.0,3019877370804012928,nan,nan,nan
19095,3019877065864126464,93.26533379270107,-6.17405153440054,13.697873,1.0,28.0,3019877065864126464,nan,nan,nan
19096,3019877680041655168,93.27799859542871,-6.142995259680128,17.192091,1.0,28.0,3019877680041655168,nan,nan,nan
19097,3019827209883774080,93.27987510487607,-6.266089481753008,16.499367,1.0,28.0,3019827209883774080,nan,nan,nan
19098,3019877714401406336,93.28317073684025,-6.129766263863685,14.73385,1.0,28.0,3019877714401406336,nan,nan,nan
19099,3019829988724761344,93.2895751369244,-6.19753686814629,14.784919,1.0,28.0,3019829988724761344,nan,nan,nan
19100,3019778693932797696,93.05410013290926,-6.353042872038115,13.473787,2.0,28.0,3019778693930785152,93.05380210985946,-6.352998452524362,14.775359
19101,3019731689810708736,93.0707751300355,-6.364532120684136,15.410385,1.0,28.0,3019731689810708736,nan,nan,nan
19102,3019731277493859328,93.07569175608505,-6.398868145138173,12.42774,1.0,28.0,3019731277493859328,nan,nan,nan
19103,3019731277493858304,93.07868783413522,-6.39918501363253,10.542875,1.0,28.0,3019731277493858304,nan,nan,nan
19104,3019780308840479744,93.08421507052472,-6.322710209793884,15.756231,1.0,28.0,3019780308840479744,nan,nan,nan
19105,3019780240121002880,93.08803017966183,-6.325969746333259,16.77391,1.0,28.0,3019780240121002880,nan,nan,nan
19106,3019731208774883712,93.0927694105976,-6.411802857462803,15.216422,1.0,28.0,3019731208774883712,nan,nan,nan
19107,3019730452860142720,93.09734459926884,-6.425977769780213,10.598335,1.0,28.0,3019730452860142720,nan,nan,nan
19108,3019729765665389696,93.10218602483941,-6.462955258011805,14.952965,1.0,28.0,3019729765665389696,nan,nan,nan
19109,3019731346213323008,93.10695464180617,-6.391475636142388,16.563084,1.0,28.0,3019731346213323008,nan,nan,nan
19110,3019780274480724736,93.11570253275613,-6.314139494866161,14.963822,1.0,28.0,3019780274480724736,nan,nan,nan
19111,3019733339078122112,93.1161527411456,-6.331000130242935,15.014559,1.0,28.0,3019733339078122112,nan,nan,nan
19112,3019730070605757440,93.12138507390021,-6.452029107357577,16.385113,1.0,28.0,3019730070605757440,nan,nan,nan
19113,3019732858041798400,93.12445201010826,-6.372156917532498,15.438215,1.0,28.0,3019732858041798400,nan,nan,nan
19114,3019730281061441536,93.12943108534189,-6.430543364292808,13.828803,1.0,28.0,3019730281061441536,nan,nan,nan
19115,3019732858041794944,93.1307179901514,-6.3661676027968275,13.560895,1.0,28.0,3019732858041794944,nan,nan,nan
19117,3019727154325258496,93.13331263551983,-6.456202298337194,13.27117,2.0,28.0,3019727154325258496,nan,nan,nan
19118,3019730109262754560,93.13513823155141,-6.450255581475853,16.947533,1.0,28.0,3019730109262754560,nan,nan,nan
19119,3019733064200211456,93.14123659415172,-6.345380172625739,15.613914,1.0,28.0,3019733064200211456,nan,nan,nan
19120,3019730315421168384,93.14211446918411,-6.413794319278763,10.86248,1.0,28.0,3019730315421168384,nan,nan,nan
19121,3019731999048340992,93.14514733103833,-6.395243680139163,16.833315,1.0,28.0,3019731999048340992,nan,nan,nan
19122,3019727257404466048,93.14560188543363,-6.448549499501576,15.866377,1.0,28.0,3019727257404466048,nan,nan,nan
19123,3019732995480737152,93.1472909057024,-6.356324107102826,14.681207,1.0,28.0,3019732995480737152,nan,nan,nan
19124,3019730242404471040,93.15010106040697,-6.430090623347484,16.937414,1.0,28.0,3019730242404471040,nan,nan,nan
19125,3019732205206761600,93.15526513902013,-6.379807283698757,13.735851,1.0,28.0,3019732205206761600,nan,nan,nan
19126,3019726982526558464,93.17216170281858,-6.468301770061334,16.39656,1.0,28.0,3019726982526558464,nan,nan,nan
19127,3019727287466962944,93.17245834961943,-6.439575111620812,15.396636,1.0,28.0,3019727287466962944,nan,nan,nan
19128,3019733407797578240,93.1738558763242,-6.335256052936985,16.657698,1.0,28.0,3019733407797578240,nan,nan,nan
19129,3019726982526554496,93.17721642609338,-6.462694597377729,14.722393,1.0,28.0,3019726982526554496,nan,nan,nan
19130,3019732544507005568,93.17973082129554,-6.359890663595132,17.0088,1.0,28.0,3019732544507005568,nan,nan,nan
19131,3019732647588256256,93.18273580727956,-6.347966571093961,12.293727,1.0,28.0,3019732647588256256,nan,nan,nan
19132,3019726913807586816,93.1940627363564,-6.477582858984476,15.397843,1.0,28.0,3019726913807586816,nan,nan,nan
19133,3019732342645697536,93.19851067459729,-6.377738200502986,12.4689865,1.0,28.0,3019732342645697536,nan,nan,nan
19134,3019728494355026816,93.20052982758367,-6.4420182769567615,16.953878,1.0,28.0,3019728494355026816,nan,nan,nan
19135,3019732583161783936,93.20349081073674,-6.357583359214209,15.67016,2.0,28.0,3019732583161783936,nan,nan,nan
19136,3019732273926217344,93.20863240147268,-6.379314731413223,15.903731,1.0,28.0,3019732273926217344,nan,nan,nan
19137,3019728459995287808,93.21226000852201,-6.449283466671392,12.9554,1.0,28.0,3019728459995287808,nan,nan,nan
19138,3217317915051430656,84.45883842261172,-1.7686752025638286,13.791817,1.0,28.0,3217317915051430656,nan,nan,nan
19139,3217366740239639808,84.46422540527469,-1.7015141510579495,12.295004,1.0,28.0,3217366740239639808,nan,nan,nan
19140,3217367186916230656,84.47154701157635,-1.6529034283245563,14.88172,1.0,28.0,3217367186916230656,nan,nan,nan
19141,3217318258649012480,84.47415606344853,-1.733042351163248,14.170782,1.0,28.0,3217318258649012480,nan,nan,nan
19142,3217319839196766592,84.48460872523403,-1.7154232795654045,14.734696,1.0,28.0,3217319839196766592,nan,nan,nan
19143,3217316987338496384,84.48716527686,-1.799398092209657,13.76729,1.0,28.0,3217316987338496384,nan,nan,nan
19144,3217318048194771968,84.49085928643211,-1.741568967985083,13.830759,1.0,28.0,3217318048194771968,nan,nan,nan
19145,3217318052490376064,84.49217407606677,-1.7446454607158002,17.722273,1.0,28.0,3217318052490376064,nan,nan,nan
19146,3217317193496918912,84.49491313933886,-1.7640082963349137,15.342879,1.0,28.0,3217317193496918912,nan,nan,nan
19147,3217317983770900224,84.49725121266714,-1.7550254958064846,16.7525,1.0,28.0,3217317983770900224,nan,nan,nan
19148,3217367599233085568,84.49715156753204,-1.639057220102745,12.887612,1.0,28.0,3217367599233085568,nan,nan,nan
19149,3217316815539802368,84.4980484786262,-1.7988945186198926,17.301338,1.0,28.0,3217316815539802368,nan,nan,nan
19150,3217366912038324736,84.49880507482231,-1.6797002499145097,15.697731,1.0,28.0,3217366912038324736,nan,nan,nan
19151,3217367599233085568,84.49715156753204,-1.639057220102745,12.887612,1.0,28.0,3217367599233085568,nan,nan,nan
19152,3217317227856655872,84.50776783849753,-1.7641128855635875,14.811231,1.0,28.0,3217317227856655872,nan,nan,nan
19153,3217320354592833152,84.5115426344452,-1.6792347253953097,14.673904,1.0,28.0,3217320354592833152,nan,nan,nan
19154,3217319873556501504,84.51202244462718,-1.7102774221864783,16.483627,1.0,28.0,3217319873556501504,nan,nan,nan
19155,3217319903620331264,84.51800069221822,-1.6950742456571033,17.66377,1.0,28.0,3217319903620331264,nan,nan,nan
19156,3217367324355178880,84.52149562355886,-1.661678789278169,15.541588,1.0,28.0,3217367324355178880,nan,nan,nan
19157,3217319701757806720,84.52914124805645,-1.7057947421944946,15.420354,1.0,28.0,3217319701757806720,nan,nan,nan
19158,3217318739685136384,84.53188759906442,-1.7383354439143692,15.814253,1.0,28.0,3217318739685136384,nan,nan,nan
19159,3217367461794127872,84.53678739376218,-1.6440663008844838,16.154186,1.0,28.0,3217367461794127872,nan,nan,nan
19160,3217318666670048768,84.53717931526543,-1.7467493510827428,18.026114,1.0,28.0,3217318666670048768,nan,nan,nan
19161,3217367457498259584,84.53959793506607,-1.643972293661588,16.293585,1.0,28.0,3217367457498259584,nan,nan,nan
19162,3217316884259271680,84.54021239775305,-1.7879940344256158,16.935665,1.0,28.0,3217316884259271680,nan,nan,nan
19163,3217318464807231744,84.54136794010118,-1.7632534156593156,16.08287,1.0,28.0,3217318464807231744,nan,nan,nan
19164,3217319633038327936,84.54934609446427,-1.7170202197128652,17.304361,1.0,28.0,3217319633038327936,nan,nan,nan
19165,3217320423312303104,84.55007870154891,-1.6619486912290566,17.037457,1.0,28.0,3217320423312303104,nan,nan,nan
19166,3217320522095645568,84.55167842317992,-1.6544511072939125,17.185587,1.0,28.0,3217320522095645568,nan,nan,nan
19167,3217320526391516544,84.5519420302809,-1.6523459086539125,14.7542095,1.0,28.0,3217320526391516544,nan,nan,nan
19168,3217320010995448704,84.55569838315192,-1.7116980354014395,13.619279,1.0,28.0,3217320010995448704,nan,nan,nan
19169,3217318808404608640,84.55864500724391,-1.7308608009977728,14.046463,1.0,28.0,3217318808404608640,nan,nan,nan
19170,3217319255081203712,84.56505195888028,-1.7146422205693166,13.618908,1.0,28.0,3217319255081203712,nan,nan,nan
19171,3217319285145037568,84.57094170849476,-1.7013343007161614,15.364823,1.0,28.0,3217319285145037568,nan,nan,nan
19172,3217318975907707392,84.57966779578425,-1.7321833000583924,12.063628,1.0,28.0,3217318975907707392,nan,nan,nan
19173,3217318980203298176,84.58463423863189,-1.7415000190298837,15.38595,1.0,28.0,3217318980203298176,nan,nan,nan
19174,3217315544229673472,84.58799265565605,-1.7677527009066183,17.14444,1.0,28.0,3217315544229673472,nan,nan,nan
19175,3217319010267116928,84.60039084456658,-1.7229962629374813,16.994938,1.0,28.0,3217319010267116928,nan,nan,nan
19176,3217315097553077632,84.60809815614566,-1.803815018181103,16.556046,1.0,28.0,3217315097553077632,nan,nan,nan
