EDR3_source_id,starID,RA,Dec,Gmag,rawstarID,RefID,FilterID,IntrPol,p,e_p,evpa,e_evpa,r_med_geo,r_lo_geo,r_hi_geo,r_med_photogeo,r_lo_photogeo,r_hi_photogeo
2014913606896889728,48160,347.78212809450173,61.46335219380427,15.35639,27,67,4,0,0.018,0.003,52.0,6.0,565.39404,514.2117,652.61084,603.7562,535.29047,714.87146
2014913611195522560,48163,347.7862039904266,61.46138352277497,13.746547,30,67,4,0,0.014,0.002,78.0,4.0,2651.5176,2558.8318,2743.9795,2625.955,2542.9905,2702.3745
2014913714274732800,48170,347.81266532934325,61.4829028621576,14.519463,37,67,4,0,0.018,0.003,73.0,5.0,1566.8129,1523.0312,1625.3013,1578.1388,1524.2448,1630.2292
2014913920433173760,48203,347.95237138014863,61.49993336721095,14.204082,70,67,4,0,0.03,0.003,-80.0,3.0,2253.8684,1817.1974,2855.7866,1842.6394,1539.2751,2254.9375
2014913989152645888,48205,347.95516989343366,61.509801990066535,12.23285,72,67,4,0,0.027,0.001,83.0,1.0,1745.2683,1717.2253,1773.4423,1741.7672,1714.513,1773.6416
2014914023512390912,48209,347.9788495615621,61.504149373789595,15.282936,76,67,4,0,0.022,0.005,83.0,7.0,1214.8896,1190.4049,1248.2988,1216.9912,1187.851,1251.8995
2014914053573820928,48220,348.0251625065021,61.5271421964927,13.03843,87,67,4,0,0.005,0.001,51.0,8.0,274.35065,266.2289,281.1024,275.22992,267.2149,283.61313
2014914053573865216,48221,348.0283674210525,61.52078126315334,13.627237,88,67,4,0,0.015,0.002,-88.0,4.0,988.6324,978.4373,999.2241,985.3079,975.1011,995.8326
2014914160951656704,48194,347.90056624944737,61.502440620081735,16.193892,61,67,4,0,0.04,0.008,83.0,6.0,1379.5331,1318.4443,1451.9764,1385.7521,1320.5245,1443.443
2014914298390282624,48212,347.98694694045065,61.54107289060937,12.120049,79,67,4,0,0.015,0.001,58.0,2.0,495.45572,493.1863,497.75357,494.55917,492.05356,497.20435
2014914332750021504,48219,348.0236300163909,61.5513577944497,15.638334,86,67,4,0,0.03,0.006,-72.0,6.0,1747.1055,1665.6162,1823.2479,1729.6228,1633.8838,1836.9945
2014914607627955456,48281,348.15142662278595,61.51954977100712,13.925186,148,67,4,0,0.026,0.002,87.0,2.0,2368.2976,2300.3525,2433.7915,2363.673,2279.8748,2436.3281
2014914641987692160,48263,348.116320516164,61.51457136347267,14.777806,130,67,4,0,0.024,0.003,78.0,4.0,773.19135,762.65106,783.5824,775.62775,764.80273,787.82477
2014914710707165568,48235,348.0594194391546,61.507411142117554,14.880975,102,67,4,0,0.034,0.003,78.0,3.0,1660.0803,1609.0269,1711.5497,1650.9363,1605.2128,1700.6381
2014914745066905984,48247,348.08288229250593,61.5094813893392,14.830528,114,67,4,0,0.017,0.003,73.0,5.0,999.6804,960.772,1033.2166,1014.733,983.6705,1046.0768
2014914882505857024,48279,348.1473172007669,61.53483230562952,15.39609,146,67,4,0,0.015,0.005,56.0,10.0,493.1365,482.95444,501.16614,491.8437,482.66995,501.23688
2014914951225328384,48280,348.14941474293863,61.551630924999344,15.457782,147,67,4,0,0.025,0.006,83.0,6.0,1355.3507,1312.5139,1411.6312,1357.6434,1319.4733,1395.9048
2014914985585078400,48299,348.18343627512587,61.52467032735329,15.76751,166,67,4,0,0.035,0.005,72.0,4.0,1361.2678,1308.6295,1423.4728,1347.6136,1290.4036,1400.2651
2014915054304552448,48305,348.1898554574771,61.53766833549537,14.01041,172,67,4,0,0.012,0.003,53.0,6.0,640.02997,633.8499,646.31805,639.5605,634.07855,644.79865
2014915191743502848,48321,348.2553663328404,61.566741838297084,14.169721,188,67,4,0,0.026,0.003,68.0,3.0,777.08673,768.0104,788.21326,776.45483,768.4028,786.33344
2014915226103239936,48341,348.29351611833164,61.58078877667018,15.34783,208,67,4,0,0.019,0.004,84.0,6.0,1424.5682,1374.0211,1477.3402,1433.4971,1388.2806,1488.2932
2014915432261664384,48333,348.2803377747267,61.59499533220209,15.640362,200,67,4,0,0.037,0.005,-90.0,4.0,1355.3524,1307.8853,1404.1599,1353.4846,1308.9879,1393.662
2014915462323226752,48320,348.25124580665226,61.59336212693608,13.508099,187,67,4,0,0.017,0.002,85.0,3.0,1061.3225,1046.8585,1076.1976,1063.1554,1044.318,1081.839
2014915535340874368,48229,348.05152987939886,61.53456777095856,13.333639,96,67,4,0,0.027,0.002,88.0,2.0,1639.1119,1584.2734,1691.9701,1660.1217,1610.0177,1738.1132
2014915569700612480,48241,348.0690822397426,61.54057615757231,15.841319,108,67,4,0,0.032,0.006,80.0,5.0,1564.9727,1492.0994,1633.7598,1580.1758,1509.7856,1647.3451
2014915569700615296,48248,348.08343558566895,61.540160647073655,15.389035,115,67,4,0,0.034,0.004,88.0,4.0,2474.4658,2350.8657,2628.1604,2472.0583,2346.2405,2637.5356
2014915569700615936,48254,348.0984418119284,61.54363460495559,15.522466,121,67,4,0,0.027,0.006,84.0,6.0,2282.1528,2127.261,2410.141,2324.263,2203.8574,2462.481
2014915599762115840,48225,348.04822229132276,61.539034227523956,13.301785,92,67,4,0,0.027,0.002,-82.0,2.0,3063.8457,2905.31,3281.218,3094.081,2971.8794,3273.8052
2014915604060348800,48230,348.05187068429603,61.541329543475044,10.3515215,97,67,4,0,0.014,0.002,48.0,3.0,616.10126,610.93195,621.13214,614.89514,610.1108,620.1966
2014915672779829120,48256,348.10152845176,61.54774655527713,16.104902,123,67,4,0,0.019,0.006,69.0,9.0,730.2349,710.09033,753.38007,738.7017,712.52655,759.50494
2014915672779830016,48260,348.1074562426945,61.548162305214056,14.402716,127,67,4,0,0.041,0.004,89.0,3.0,2604.991,2483.5505,2708.9392,2609.8767,2511.3398,2708.9575
2014915844578840192,48239,348.0672168003249,61.557865615404694,14.769794,106,67,4,0,0.04,0.004,78.0,3.0,1136.7935,1114.5558,1159.6499,1128.4412,1107.8997,1152.5327
2014915947657722368,48257,348.10236476232893,61.58061728343662,13.493788,124,67,4,0,0.022,0.002,67.0,3.0,707.2763,700.5563,712.8367,706.53174,700.3964,711.7993
2014915982017458816,48268,348.12380646041925,61.5893865279153,16.475872,135,67,4,0,0.043,0.011,-85.0,8.0,1125.7805,1073.38,1174.2815,1108.2374,1067.0065,1155.4672
2014916325614848000,48325,348.26205987111626,61.62190439211818,15.557858,192,67,4,0,0.017,0.006,88.0,10.0,2460.7966,2266.0288,2673.254,2478.3667,2282.7495,2694.4563
2014916359974579456,48285,348.1555742068927,61.60304187846776,14.370159,152,67,4,0,0.036,0.003,-80.0,2.0,2377.0464,2277.8997,2486.3955,2399.5334,2304.2683,2508.291
2014916531773269120,48328,348.26869531003825,61.643815926309266,14.255391,195,67,4,0,0.016,0.003,53.0,5.0,765.51013,755.08026,775.6356,767.443,759.05585,775.89734
2014916634852491392,48155,347.77073687671884,61.47467079835329,14.653047,22,67,4,0,0.013,0.003,66.0,6.0,343.80655,341.43185,346.1047,343.78003,341.9145,345.7963
2014916664913650432,48172,347.81941744503285,61.49782914060799,15.981363,39,67,4,0,0.022,0.006,85.0,8.0,2705.878,2475.5486,3029.3772,2685.2532,2458.011,2944.4656
2014916737931695104,48171,347.81711094116184,61.515436437926915,15.503226,38,67,4,0,0.013,0.005,84.0,11.0,1877.9834,1800.671,1959.2363,1880.878,1799.8971,1965.0051
2014916802352890624,48183,347.8664392172955,61.51816717161171,12.643433,50,67,4,0,0.004,0.001,-78.0,7.0,180.78787,180.36313,181.184,180.75409,180.38945,181.05464
2014916836712366336,48174,347.82269132562215,61.519110497812086,16.61868,41,67,4,0,0.037,0.008,-73.0,6.0,870.4581,837.46356,902.8859,885.1502,849.4638,926.71466
2014916841010911104,48177,347.834103957093,61.519100456251785,15.601736,44,67,4,0,0.018,0.004,63.0,7.0,670.53564,659.382,683.95825,669.41034,658.82117,682.37585
2014916841010912640,48180,347.8533200408659,61.5211276731302,16.294302,47,67,4,0,0.035,0.008,-88.0,7.0,1597.9507,1519.179,1689.0125,1619.4727,1532.4131,1719.9812
2014916841010913792,48178,347.83970161496984,61.51379978075738,14.5435095,45,67,4,0,0.069,0.006,84.0,3.0,4583.018,3455.8994,6662.393,nan,nan,nan
2014916978449853824,48151,347.75004625862624,61.52029517867183,11.075367,18,67,4,0,0.015,0.002,61.0,3.0,696.3002,691.2979,701.45447,697.7054,691.4846,705.3046
2014916978449857536,48157,347.7745166787207,61.519240129868614,11.9018955,24,67,4,0,0.012,0.001,57.0,2.0,529.5453,526.65094,532.948,530.52203,526.9508,533.2397
2014917184608298368,48196,347.90427672672257,61.531309934390855,14.509142,63,67,4,0,0.019,0.003,79.0,4.0,1667.3654,1623.2284,1715.5156,1662.9396,1613.206,1718.7296
2014917214669750144,48202,347.94222330922275,61.540677200373956,13.539207,69,67,4,0,0.011,0.002,63.0,6.0,653.11926,648.63354,658.3288,653.6544,649.79114,657.6873
2014917253327771008,48190,347.8880715238986,61.537007856330604,12.888569,57,67,4,0,0.013,0.002,56.0,3.0,515.1148,511.90494,518.35834,515.1906,511.2452,518.9642
2014917322047252736,48206,347.9558273832859,61.54534303399999,12.555209,73,67,4,0,0.028,0.001,78.0,1.0,2006.354,1948.9578,2052.6199,2011.9733,1966.7115,2064.5327
2014917459486194560,48188,347.88558303347605,61.553411991566385,15.439548,55,67,4,0,0.039,0.006,-86.0,4.0,6066.065,4702.658,7508.408,4829.526,3927.3384,5990.1924
2014917493845934208,48201,347.93959720375454,61.56743982037608,12.27691,68,67,4,0,0.01,0.001,52.0,3.0,607.7535,603.86,611.6858,606.53754,602.35706,610.1132
2014917528205665408,48187,347.8818885539014,61.56811508054535,13.472375,54,67,4,0,0.032,0.002,-86.0,2.0,2738.9958,2661.2378,2805.8416,2715.7522,2647.6763,2794.5325
2014917700004710016,48215,347.9963838833295,61.60960098333193,13.882958,82,67,4,0,0.006,0.002,35.0,10.0,195.14594,194.61995,195.73788,195.18622,194.68927,195.68213
2014917768723833600,48166,347.7970533853901,61.543615546284755,13.691534,33,67,4,0,0.025,0.002,-84.0,3.0,875.635,866.4333,887.0174,874.6228,865.1922,885.23676
2014917803083569664,48156,347.7721430396662,61.54307055864758,12.20661,23,67,4,0,0.013,0.001,64.0,2.0,679.9389,675.6309,684.18787,680.0832,675.6995,684.2714
2014917871803398272,48173,347.8220507057439,61.55807341936242,15.459974,40,67,4,0,0.033,0.006,88.0,5.0,910.00055,889.56915,932.84955,905.3208,886.9927,929.8295
2014917974882256000,48179,347.8493745465531,61.57862008474423,13.235999,46,67,4,0,0.021,0.002,83.0,3.0,1506.2845,1482.1155,1528.3622,1511.2305,1494.203,1529.2681
2014918073663284864,48152,347.7504575665206,61.56512000096717,15.67351,19,67,4,0,0.025,0.007,-70.0,8.0,1144.1395,1107.7563,1180.0265,1144.4397,1111.4481,1181.9565
2014918284119904128,48193,347.8978226219335,61.58567040290956,14.848681,60,67,4,0,0.022,0.003,73.0,4.0,1346.8839,1313.4077,1376.4353,1350.5897,1319.9678,1386.7742
2014918589059283072,48198,347.91643951480734,61.62077555447035,11.940481,65,67,4,0,0.032,0.001,-82.0,1.0,919.5276,912.0991,929.051,920.0538,910.94574,928.64667
2014918730796492288,48211,347.9825008103403,61.64054171019202,14.203864,78,67,4,0,0.012,0.003,71.0,6.0,675.6963,669.7729,681.4475,673.4919,666.635,680.83624
2014918971314690048,48246,348.0828133959086,61.59521206844258,15.410631,113,67,4,0,0.025,0.004,-83.0,5.0,1595.0481,1535.6619,1643.3591,1589.2932,1528.5845,1671.9474
2014919001376143616,48276,348.1343952142528,61.62203791581914,12.514672,143,67,4,0,0.008,0.001,65.0,5.0,236.74908,236.14888,237.24342,236.7463,236.17741,237.31119
2014919246192584320,48243,348.07567789078036,61.62580108340178,15.5352125,110,67,4,0,0.028,0.008,-71.0,8.0,1725.7457,1645.8853,1821.7526,1748.9347,1668.2878,1840.4414
2014919246192586240,48249,348.090023341289,61.62389654553413,15.927328,116,67,4,0,0.015,0.006,72.0,11.0,724.1248,704.5799,744.12683,721.7795,704.86664,735.4904
2014919349271795328,48255,348.0996987239963,61.64524076219616,12.579808,122,67,4,0,0.004,0.001,61.0,8.0,674.5836,669.4246,679.1789,674.72394,669.82025,678.9801
2014919383631547520,48292,348.168888684144,61.629163767710274,15.107825,159,67,4,0,0.05,0.005,-88.0,3.0,1260.0181,1182.1572,1326.4655,1274.3444,1197.4137,1349.0516
2014919417991287168,48300,348.1841714561649,61.63016150870462,13.773306,167,67,4,0,0.008,0.002,70.0,8.0,513.1364,509.41217,516.1821,513.0894,509.99118,516.0364
2014919452351018112,48282,348.1514774625809,61.639794197179036,16.068403,149,67,4,0,0.063,0.006,-70.0,3.0,1895.6077,1773.9768,2010.8213,1854.9883,1738.3916,1980.8267
2014920105186035584,48259,348.1047121046516,61.65432324975223,15.771967,126,67,4,0,0.058,0.006,-77.0,3.0,1155.63,1116.7223,1194.6251,1147.2258,1112.4227,1184.9528
2014920380063930880,48261,348.10890998476464,61.68711260620078,15.620224,128,67,4,0,0.016,0.005,54.0,9.0,502.60117,496.88138,507.87112,502.59158,495.5442,508.27905
2014920414423666560,48226,348.0491952011962,61.67623055523986,16.219492,93,67,4,0,0.027,0.008,73.0,8.0,826.92957,799.94794,852.4742,823.8403,800.0471,845.057
2014920586222362496,48283,348.1526584815406,61.69582928224929,15.713367,150,67,4,0,0.039,0.006,-87.0,4.0,1572.6702,1514.291,1632.4191,1559.7406,1503.2183,1623.2327
2014921685733241600,9527,347.39526160287124,61.46578339481609,9.209044,8773,4,0,0,0.0328,0.0018,-74.0,1.6,1203.9806,1174.0392,1235.9673,1186.2909,1159.02,1220.6973
2014930584906213120,48200,347.93325601268975,61.66496021835553,14.81026,67,67,4,0,0.036,0.006,-78.0,5.0,1037.9397,1020.9619,1059.2786,1047.363,1025.9279,1067.4847
2014931714479591168,48204,347.95399382230653,61.72266366968926,13.017044,71,67,4,0,0.052,0.001,-81.0,1.0,3096.2012,2982.969,3223.4653,3123.626,3003.1477,3278.875
2014931890576239488,48197,347.90585903890576,61.71625062763876,15.108117,64,67,4,0,0.012,0.004,73.0,10.0,694.0802,683.6754,704.58923,695.1814,686.37427,704.3362
2014931959295704704,48195,347.9042726817657,61.7375757531047,13.61733,62,67,4,0,0.014,0.002,64.0,4.0,657.90576,652.2699,663.3321,657.82776,653.35297,662.3624
2014931959295709312,48191,347.88857599835063,61.7252764316427,13.014455,58,67,4,0,0.015,0.002,51.0,3.0,554.19165,549.6853,558.76483,556.0887,551.40424,559.9894
2014932096734698880,48214,347.9934746924298,61.68785700615787,15.75217,81,67,4,0,0.028,0.006,55.0,6.0,333.38626,309.85703,357.85406,381.19217,355.86337,418.84546
2014932199814134144,48258,348.1030582828819,61.716011454464514,16.019838,125,67,4,0,0.047,0.006,62.0,4.0,1332.8752,1272.5674,1395.4595,1351.7804,1295.0015,1415.2487
2014932371612593664,48210,347.980450443109,61.70851937558822,15.642905,77,67,4,0,0.027,0.006,-71.0,6.0,1431.2782,1365.9348,1499.2151,1422.7242,1368.9004,1480.5219
2014932474691814144,48250,348.0920850638272,61.73188880387836,12.24442,117,67,4,0,0.017,0.001,70.0,2.0,747.7924,707.31995,791.0975,740.44495,711.49426,771.278
2014932509051540864,48222,348.0335260630506,61.734954551274306,14.843943,89,67,4,0,0.019,0.004,62.0,6.0,822.5407,780.50006,871.4042,826.5006,774.8919,875.5284
2014932509051544448,48228,348.05063618179634,61.73493934741771,13.789281,95,67,4,0,0.013,0.002,58.0,5.0,3294.9685,1721.8345,6572.013,1155.8685,927.5806,1634.996
2014932577771037824,48275,348.1338692660902,61.72767591677556,14.137423,142,67,4,0,0.014,0.002,-84.0,5.0,874.1776,856.4936,895.62445,868.88184,848.71375,890.455
2014932646490511360,48264,348.11742705703637,61.72985081933629,13.235368,131,67,4,0,0.017,0.002,64.0,3.0,573.4225,564.47833,582.6133,574.04266,565.48676,581.4491
2014932715209988864,48293,348.16902464648564,61.74250493762673,14.622658,160,67,4,0,0.017,0.004,-89.0,6.0,1657.5082,1615.3275,1697.9739,1642.5789,1602.7754,1706.3531
2014932990087885056,48303,348.1872875927735,61.76816405649779,14.72348,170,67,4,0,0.013,0.004,67.0,8.0,794.011,782.48047,806.74023,793.2589,784.11487,806.09375
2014933058807357184,48288,348.1632820329408,61.77115640617679,14.3489485,155,67,4,0,0.023,0.003,74.0,4.0,4493.2217,4173.947,4858.155,4518.3965,4178.8604,4844.735
2014933123228856832,48208,347.97344606555106,61.71597084734772,13.06135,75,67,4,0,0.03,0.001,-89.0,1.0,1112.806,1101.4299,1124.7542,1114.9492,1101.4205,1128.1271
2014933127526833280,48207,347.97180139805505,61.71396290005219,15.303283,74,67,4,0,0.039,0.005,-66.0,4.0,2145.659,2031.9318,2254.7087,2121.6545,2010.5944,2221.5298
2014933368044990848,48232,348.0565430035541,61.75814478661352,13.76028,99,67,4,0,0.029,0.002,87.0,2.0,1729.1238,1691.7471,1766.2952,1708.4869,1668.2095,1749.9023
2014933642922878336,48233,348.0567222173835,61.79502663976664,15.284806,100,67,4,0,0.044,0.004,79.0,3.0,1634.1177,1565.3774,1710.2599,1627.4294,1571.3947,1686.6641
2014933780361844224,48278,348.13582276873535,61.79809793384121,15.5080595,145,67,4,0,0.014,0.004,58.0,9.0,678.83496,668.15625,691.5637,673.68604,663.18915,688.0841
2014933849081327616,48301,348.18436459778894,61.79813503985749,15.407727,168,67,4,0,0.033,0.006,-85.0,5.0,1561.0115,1500.0729,1605.4393,1539.7301,1488.6605,1597.9716
2014933883441063552,48295,348.17264093499,61.801223054778,15.610845,162,67,4,0,0.039,0.006,-84.0,4.0,2221.0203,2086.3403,2333.7246,2226.2812,2109.0986,2376.115
2014933917800795520,48297,348.18069389977285,61.815271511266914,14.829285,164,67,4,0,0.014,0.003,40.0,7.0,536.24005,531.3139,541.4381,536.8547,532.1999,542.6549
2014933917800797440,48310,348.2052492805301,61.819600758109516,16.362194,177,67,4,0,0.024,0.008,-72.0,10.0,915.84674,883.5197,941.78784,919.3877,893.6311,943.9645
2014933952160531072,48251,348.09448864120907,61.792633418541826,14.848252,118,67,4,0,0.039,0.003,84.0,2.0,2875.5342,2735.4373,3021.4597,2870.8132,2729.8684,3028.7856
2014933982222068096,48273,348.12936064376225,61.81017655134712,13.506231,140,67,4,0,0.046,0.002,86.0,1.0,2809.6982,2720.0024,2893.898,2770.2546,2704.1562,2866.041
2014933986520268160,48271,348.1280230866968,61.80727050197395,16.472727,138,67,4,0,0.038,0.009,80.0,6.0,2908.6543,2605.197,3254.0315,2786.144,2512.1785,3089.9668
2014934050941870080,48267,348.11968486283325,61.817912994107346,13.0275955,134,67,4,0,0.039,0.001,-89.0,1.0,2801.8699,2702.8376,2889.7507,2788.5657,2695.0056,2894.9243
2014934123959221504,48296,348.17525480618923,61.821994975706374,16.07978,163,67,4,0,0.022,0.006,83.0,7.0,693.94775,663.98883,724.7645,709.4895,674.39355,740.12305
2014934123959482112,48309,348.202479669388,61.8348372583402,12.538053,176,67,4,0,0.033,0.001,80.0,1.0,1189.0103,1174.3854,1204.4768,1186.4379,1169.6704,1200.9452
2014934158318953984,48284,348.15556639243385,61.82443101457531,16.15923,151,67,4,0,0.022,0.006,78.0,8.0,816.0251,791.13196,842.1172,821.6387,801.11707,847.5987
2014934192678692992,48294,348.1726617996101,61.82803255793858,16.577362,161,67,4,0,0.051,0.009,85.0,5.0,1337.5093,1270.2405,1413.9365,1335.5214,1266.4965,1421.5684
2014934394539150720,48162,347.78553294127113,61.69793635994591,14.318021,29,67,4,0,0.022,0.003,-87.0,4.0,2638.1355,2532.6177,2746.7883,2609.5906,2498.5244,2733.4568
2014934708074757120,48150,347.7441996327507,61.72454387164021,13.227457,17,67,4,0,0.034,0.002,-84.0,2.0,2002.0463,1957.662,2044.2335,1994.4307,1951.6444,2039.0282
2014934811153987072,48184,347.86642423455066,61.73031160540651,13.780708,51,67,4,0,0.015,0.002,58.0,4.0,518.6335,514.3719,522.2056,519.04816,515.6887,522.661
2014934879873456000,48182,347.86276265137127,61.74498236477842,14.861364,49,67,4,0,0.034,0.003,-83.0,3.0,2198.0056,2098.4524,2307.7979,2238.8901,2138.563,2330.104
2014935051672143232,48168,347.80533880695344,61.73945755950713,14.12699,35,67,4,0,0.046,0.003,-87.0,2.0,1814.7727,1771.543,1881.1666,1811.0564,1771.3304,1857.7721
2014935189111091840,48189,347.8865853498416,61.774539492120745,13.099995,56,67,4,0,0.008,0.002,57.0,6.0,351.7123,344.7764,358.2515,349.76187,343.53748,355.51996
2014935189111097472,48192,347.89182467884484,61.76451847633505,15.4143505,59,67,4,0,0.026,0.006,77.0,6.0,1246.2026,1216.1635,1283.1915,1240.647,1206.6584,1273.723
2014935567069767936,48161,347.7833860142508,61.76794457392771,11.756727,28,67,4,0,0.023,0.001,-83.0,1.0,867.8595,846.2423,890.8036,871.1618,853.41565,893.17456
2014935876305851136,48167,347.79811853263584,61.76582733035587,14.110923,34,67,4,0,0.015,0.003,61.0,6.0,666.7269,661.0597,673.72705,664.3691,657.946,671.02875
2014935906367717632,48175,347.82780780935803,61.77851105187654,14.278092,42,67,4,0,0.019,0.003,-81.0,5.0,812.61475,798.97424,826.0972,813.11066,805.2424,823.17737
2014935940727453696,48164,347.7898570243216,61.776782916116524,13.252228,31,67,4,0,0.041,0.002,-84.0,1.0,1272.3488,1254.7772,1288.1018,1273.6501,1258.0775,1294.3577
2014936666579844992,48234,348.0585428478808,61.81872883547059,15.791424,101,67,4,0,0.052,0.006,88.0,3.0,3208.484,2969.6948,3500.8508,3126.4446,2884.465,3334.8718
2014936666579846400,48224,348.0456620137578,61.812831586640975,14.484772,91,67,4,0,0.034,0.003,89.0,2.0,2175.9314,2106.2651,2256.4812,2189.7537,2120.9258,2270.0273
2014936838378531968,48218,348.01967998051776,61.8189295628249,15.2551155,85,67,4,0,0.05,0.005,86.0,3.0,2883.0952,2684.0908,3100.9084,2774.004,2663.9739,2922.7031
2014936872738268288,48227,348.05039291294503,61.83355610634535,16.350471,94,67,4,0,0.044,0.007,-86.0,5.0,805.217,783.55304,832.17645,812.7348,787.3873,836.0344
2014937044536969472,48242,348.0738989590051,61.81927317461978,16.584703,109,67,4,0,0.043,0.011,-82.0,7.0,1645.0635,1435.8137,1955.0687,1565.2296,1408.2031,1764.0366
2014937181975917824,48270,348.12502097901637,61.845804402252256,15.818762,137,67,4,0,0.035,0.006,76.0,4.0,847.57446,829.1882,868.2359,848.2381,826.52893,865.79987
2014937216335934336,48302,348.1856314730759,61.86894740082333,16.387066,169,67,4,0,0.037,0.009,-80.0,7.0,1990.0302,1867.2039,2106.389,1924.9497,1818.7761,2083.5112
2014937216335934464,48291,348.1679624212606,61.85913700773584,16.669699,158,67,4,0,0.046,0.011,82.0,7.0,1788.3341,1657.1079,1926.3317,1786.8462,1640.2969,1989.1649
2014937250695392640,48238,348.06527968882506,61.83185349393351,14.651095,105,67,4,0,0.039,0.003,-89.0,2.0,2723.6165,2604.8357,2846.2717,2677.1614,2569.8818,2764.1765
2014937280756932096,48253,348.09765433405727,61.852374931427015,16.0239,120,67,4,0,0.042,0.008,-86.0,5.0,2507.2715,2320.6702,2708.246,2402.1345,2239.913,2558.9832
2014937319414861952,48231,348.0562530078131,61.84506269411644,15.080462,98,67,4,0,0.042,0.005,-83.0,3.0,962.7896,943.59644,979.78107,963.6678,942.7898,982.9124
2014937388134341888,48274,348.13026413001165,61.86237150019686,16.44001,141,67,4,0,0.056,0.008,76.0,4.0,3284.894,2903.583,3941.2227,3003.316,2733.8044,3265.7517
2014937693073792000,48223,348.04507790756173,61.85194615896349,13.162973,90,67,4,0,0.045,0.003,60.0,2.0,2898.9285,2660.7861,3211.8652,2832.2634,2527.077,3139.3997
2014937697371975552,48217,348.01832473097534,61.84867947195854,11.599115,84,67,4,0,0.008,0.001,85.0,4.0,340.97775,339.61423,342.29013,340.5483,339.32605,341.9546
2014957522940596736,48402,348.44280946763314,61.47710566735917,15.452686,269,67,4,0,0.034,0.005,77.0,4.0,1769.4186,1699.9597,1848.106,1796.8806,1729.5009,1872.8698
2014957557300334464,48413,348.47195311453294,61.48960659935784,15.025436,280,67,4,0,0.042,0.004,80.0,3.0,1136.5009,1110.5376,1165.705,1141.5049,1112.3978,1168.7488
2014957626013595904,48384,348.3918793571908,61.46251642220438,15.488819,251,67,4,0,0.016,0.004,85.0,7.0,827.0628,798.2129,856.84064,827.12445,794.3155,857.45496
2014957626019810816,48383,348.39165710391165,61.4659512215064,14.023469,250,67,4,0,0.02,0.002,87.0,3.0,865.90857,853.0543,879.352,862.92834,851.878,876.8482
2014957690441897472,48387,348.40061096032076,61.49047083352232,14.481783,254,67,4,0,0.057,0.003,-66.0,2.0,2691.823,2565.658,2839.3462,2642.423,2509.6333,2795.481
2014957694739284736,48379,348.38426224074095,61.48530570910346,15.029045,246,67,4,0,0.038,0.003,-60.0,3.0,2417.241,2266.4727,2583.6597,2333.7146,2223.2888,2453.1758
2014957797818500480,48399,348.431268996632,61.49366164895316,15.622227,266,67,4,0,0.041,0.006,61.0,4.0,2472.0642,2295.2173,2723.425,2437.325,2299.4688,2622.19
2014957797818500736,48403,348.44463655817583,61.49644713846814,15.791019,270,67,4,0,0.025,0.006,65.0,7.0,2607.206,2394.9175,2896.2524,2526.1897,2346.47,2774.1929
2014957832178238336,48408,348.4546271942346,61.50426220816356,14.997574,275,67,4,0,0.043,0.004,-89.0,3.0,2504.0986,2337.5498,2655.9932,2509.3953,2366.4763,2659.5688
2014960684036520960,48364,348.3593742914963,61.491103020338876,14.494266,231,67,4,0,0.038,0.003,-90.0,2.0,1515.8025,1477.4559,1561.6365,1497.3937,1463.4785,1534.5315
2014960718396258816,48373,348.3759797554819,61.502858845298555,13.361215,240,67,4,0,0.034,0.002,-61.0,2.0,2899.676,2755.9785,3039.7754,2872.6494,2764.831,3031.2876
2014960718396258944,48390,348.4033350452382,61.510993722949536,10.978786,257,67,4,0,0.024,0.001,81.0,2.0,879.21094,869.5322,888.38434,878.74164,866.6492,888.3437
2014960718396556160,48385,348.39328709561954,61.50405565624425,11.208174,252,67,4,0,0.039,0.001,-69.0,1.0,2840.8477,2677.7224,2978.3833,2856.9626,2681.8315,3034.9468
2014960855835211904,48412,348.468667635087,61.53207165038827,15.861936,279,67,4,0,0.02,0.005,-74.0,8.0,1591.2698,1519.7119,1653.6068,1611.6716,1540.639,1695.6727
2014960855835212032,48409,348.45615759737353,61.527546571618174,15.28158,276,67,4,0,0.014,0.004,-48.0,9.0,3009.4517,2821.26,3237.406,2999.0447,2742.8286,3265.59
2014960924554687744,48370,348.372751463744,61.51079477656637,15.158712,237,67,4,0,0.016,0.004,-69.0,7.0,2584.408,2468.1162,2726.102,2580.665,2409.092,2807.7139
2014961096353378048,48393,348.41177778262403,61.53659681560539,14.56925,260,67,4,0,0.02,0.003,80.0,4.0,814.7377,802.9361,825.69867,813.3536,801.6752,826.51117
2014961714828667520,48357,348.3411775918667,61.523913646147655,15.2825985,224,67,4,0,0.015,0.003,-83.0,7.0,858.7764,837.9947,877.39825,854.47034,835.65826,876.00446
2014961817907881216,48365,348.36016172880653,61.55168551840698,15.678693,232,67,4,0,0.027,0.006,-90.0,6.0,2507.7551,2337.7634,2696.324,2465.9673,2315.9001,2650.1157
2014961852267620608,48394,348.4126873529994,61.55617187358077,15.180577,261,67,4,0,0.045,0.004,81.0,3.0,2773.2883,2621.1006,2956.389,2747.7202,2610.647,2903.329
2014961852267620864,48386,348.39655608632347,61.548666945804904,15.089347,253,67,4,0,0.041,0.004,87.0,3.0,1621.9847,1560.4822,1685.2761,1613.4688,1545.7712,1687.0847
