pix,n_stars,ra_mean,dec_mean,l_mean,b_mean,q_gal,sq_gal,u_gal,su_gal,Q_planck_KCMB,U_planck_KCMB,I_planck_KCMB
261510,1,195.53589,21.06934,325.45289159379365,83.4677505593828,-0.5582318222018017,0.08477374315341614,0.11504013508882914,0.06665142512923963,9.343911177473816e-05,-1.736554743716325e-05,0.0013923009967293917
261513,1,195.31955,20.94358,323.41048832277545,83.42047534633483,-0.5439343792864064,0.04778225942569688,-0.06678615897258733,0.054128141333094015,0.00011723048237278394,1.8960077050564078e-06,0.0014186143998395346
261515,2,195.18779,21.09158,322.8136536394012,83.60069484586198,-0.648203825494657,0.17925089503343422,-0.17128939362485684,0.1304742810887798,0.00014590277366930207,-8.46104629103332e-06,0.0016874337704714973
261522,1,195.918,21.60229,330.33467476098343,83.81221850642694,-0.2556222533971283,0.056063501600735484,0.14841584675557504,0.043091574446338474,3.757046669635195e-05,-4.6315254944065865e-05,0.0013728785008244064
261527,1,196.11522,22.33433,335.29638166249873,84.3681693681234,-0.003314851272545302,0.07265280904334702,0.2429959089388974,0.0694375211115068,-6.923338459038841e-06,-1.1839322392230823e-05,0.0007344456319282018
261530,2,195.42977000000002,21.785899999999998,327.12719618682024,84.16821085558935,-0.07956446998621891,0.033131888454876475,0.1366113381806835,0.033449408835278485,6.289083061474927e-06,-1.9318864510926574e-05,0.0010844570648478147
261538,1,194.58873,21.12631,318.0255604431972,83.79433355803945,-1.713033406368694,0.07163436702970294,0.6576796702535886,0.07502344607023732,0.00022355141715901507,-1.0863285069225652e-05,0.0020013945795412926
261539,1,194.76712,21.33237,320.0387775034739,83.94903224645704,-0.37316675454799525,0.11797779923208801,0.087524701085558,0.11803066927012294,0.00012081719314853152,-6.015547180514908e-06,0.001328239802003355
261547,1,194.34177,21.59279,316.95286304953913,84.30242142452,-0.03253212905007824,0.07243181870780481,0.07543646717250918,0.06022982349865964,3.726691820977111e-05,4.299676454782115e-05,0.0010774564766534082
261563,1,194.83186,22.69265,325.31888518822205,85.21753282344406,-0.12368015756056676,0.05633363021687531,0.2828307243313452,0.07576623328758236,4.909663080175889e-06,-6.44168404504823e-07,0.0009612896377432022
261658,1,192.14723,19.79486,297.6950313316998,82.63762158438635,-0.0059678554668022325,0.022756400154614925,0.22741676433615746,0.056974961623532855,6.25500501697006e-05,-4.9436197347444165e-05,0.0009186998333750632
261660,1,192.54263,20.07625,300.50925053518074,82.94203503918622,0.32022071331002433,0.0500352107885169,0.2772574521400989,0.05004475678179165,5.317360720581792e-05,-4.981927923658838e-05,0.0009164684273755158
261671,1,191.77885,20.02359,294.7739446925729,82.82677224451463,0.10670793192055184,0.04869482867362909,-0.060616971759061646,0.044652140603177265,7.5225915277552e-05,-4.89069446732623e-05,0.000897362250705692
261672,1,191.25285,19.86747,291.13174702695176,82.59153962093967,-0.006042579336400698,0.05032325201750945,0.2986645061519083,0.0516872354298644,4.455750668156766e-05,-6.483078344166442e-05,0.0006995280988845733
261682,1,191.89113,20.23809,295.39863983782965,83.05311267606609,0.1090238505818269,0.051635081351532414,0.24982153631004572,0.07899252099927324,1.622647873350937e-05,-5.006409537318514e-05,0.0007710409718672158
261701,1,193.55878,20.50641,308.5948005734973,83.347380127429,-0.20100223082988167,0.04861142367657222,0.22747330217282855,0.048434796253693416,6.120573212173378e-05,-1.5870680943685738e-05,0.0009413468136568845
261716,2,193.92516999999998,21.202125000000002,312.4663381414706,83.99464455452414,-0.7442000018350912,0.0510187291234646,0.08448629547763208,0.06457544138051287,0.0001991881444821625,3.421227771643365e-05,0.002027185332698961
261720,1,193.23315,21.16364,306.281802052109,84.02566330486206,0.15412363210856858,0.12909717531840817,0.16015900232476044,0.129181729841368,0.00017313598812356625,3.470044788671883e-05,0.0016720610230549567
