#Name   JD    P   sP    PA[deg]  sPA[deg]   q        sq       u        su   x0    y0    x1   y1   x2    y2    x3    y3
Mark_8          2460426.41917   0.00832   0.00270  -32.02   10.03  0.00364  0.00280 -0.00748  0.00268  1028.87  1078.56  1029.47   979.19  1074.67  1023.75   975.45  1023.24
Mark_8          2460426.41963   0.00676   0.00277  -11.04   13.30  0.00626  0.00279 -0.00254  0.00266  1030.06  1077.94  1030.70   978.67  1075.20  1023.25   975.68  1022.64
Mark_9          2460426.42082   0.00595   0.00273   -5.46   15.39  0.00584  0.00273 -0.00113  0.00264  1029.13  1079.69  1029.77   980.28  1074.13  1024.89   974.74  1024.51
Mark_9          2460426.42111   0.00098   0.00259  -77.54   61.44 -0.00089  0.00261 -0.00041  0.00250  1028.98  1079.81  1029.54   980.36  1073.97  1025.30   974.65  1024.95
Mark_9          2460426.42140   0.00981   0.00255  -30.15    7.82  0.00486  0.00262 -0.00852  0.00253  1029.11  1081.68  1029.58   982.32  1074.81  1027.11   975.59  1026.65
Mark_9          2460426.42169   0.00818   0.00259  -10.61    9.76  0.00763  0.00261 -0.00296  0.00249  1028.82  1079.00  1029.39   979.66  1074.52  1024.30   975.00  1023.86
Mark_9          2460426.42222   0.00521   0.00252  -18.42   16.47  0.00417  0.00255 -0.00313  0.00245  1028.67  1080.07  1029.22   980.78  1074.03  1025.22   974.63  1024.84
Mark_9          2460426.42251   0.00735   0.00240  -28.73   10.12  0.00395  0.00247 -0.00620  0.00237  1027.97  1080.14  1028.51   980.68  1073.46  1025.65   974.00  1025.13
Mark_9          2460426.42307   0.00341   0.00279  -15.95   61.44  0.00289  0.00281 -0.00180  0.00273  1028.42  1081.04  1028.96   981.74  1073.52  1026.73   974.56  1026.22
Mark_9          2460426.42336   0.00480   0.00265  -23.90   19.87  0.00322  0.00270 -0.00355  0.00260  1029.26  1081.81  1029.95   982.37  1074.54  1026.78   974.97  1026.09
Mark_10         2460459.30337   0.01288   0.00221   61.93    5.01 -0.00718  0.00226  0.01070  0.00218  1029.92  1080.22  1030.32   980.75  1075.95  1025.46   976.63  1025.18
Mark_10         2460459.30362   0.00717   0.00218   63.49    9.33 -0.00431  0.00224  0.00573  0.00215  1030.57  1079.95  1030.99   980.41  1076.94  1025.44   977.62  1025.13
Mark_10         2460459.30388   0.01299   0.00219   52.17    4.93 -0.00322  0.00225  0.01259  0.00219  1030.67  1080.05  1031.05   980.59  1076.26  1025.55   976.86  1025.28
Mark_10         2460459.30413   0.00935   0.00220   69.91    7.00 -0.00714  0.00223  0.00603  0.00216  1030.78  1080.41  1031.20   980.93  1076.48  1026.05   977.08  1025.75
Mark_10         2460459.30439   0.00799   0.00221   73.30    8.36 -0.00667  0.00223  0.00440  0.00217  1029.27  1080.27  1029.68   980.84  1074.87  1026.06   975.48  1025.74
Mark_10         2460459.30464   0.01184   0.00217   52.00    5.37 -0.00286  0.00224  0.01149  0.00216  1030.44  1079.88  1030.79   980.48  1076.67  1025.32   977.31  1024.99
